,Unnamed: 0,Produk,Rating,Ulasan,Tanggal,label,Cleaning
115,115,POLYTRON Smart Cinemax Android TV 32 inch PLD 32TAG9855,5,alhamdulillah barang baguss. .  sudah diseting udah dipasang juga.  moga awet ya. .  tp sayang pengiriman lama nunggu sampe ubanan.  coba polytron official store kaji ulang mod. . .  ,2 minggu lalu,1,alhamdulillah barang baguss sudah diseting udah dipasang juga moga awet ya tp sayang pengiriman lama nunggu sampe ubanan coba polytron official store kaji ulang mod
116,116,POLYTRON Multimedia Speaker PMA 9527 /BA,5,suara mantap jos gandos. ,2 minggu lalu,1,suara mantap jos gandos
117,117,POLYTRON Multimedia Speaker PMA 9310 /BG,5,ok. . . normal,2 minggu lalu,1,ok normal
118,118,Polytron PPA FP30 Mixer Amplifier 30 Watt,5,barangnya original 👍,2 minggu lalu,1,barangnya original
119,119,POLYTRON Mesin Cuci 2 Tabung Primadona Giant 9 Kg PWM 9072,5,barangnya original 👍 mutu terjamin sni ada garansi resmi desainnya elegan ✨ proses pesanan cepat packaging aman 🙏 packaging rapi respon penjualnya top penjualnya ramah. . .  ,2 minggu lalu,1,barangnya original mutu terjamin sni ada garansi resmi desainnya elegan proses pesanan cepat packaging aman packaging rapi respon penjualnya top penjualnya ramah
120,120,POLYTRON Mesin Cuci 1 Tabung Zeromatic Hijab 9 KG PAW 90518B,5,barang sudah sampai dan berfungsi dengan baik.  thankyou,2 minggu lalu,1,barang sudah sampai dan berfungsi dengan baik thankyou
121,121,POLYTRON Mesin Cuci 2 Tabung Giant Series Hijab 7 KG PWM 7076,5,"barang bagus
pengiriman cepatt",2 minggu lalu,1,barang bagus pengiriman cepatt
122,122,POLYTRON Multimedia Speaker PMA 9310 /BG,5,"suara mantap,  sayang pengirimannya lama pickup 1 mingguan,  ppadahal dari tangerang",2 minggu lalu,1,suara mantap sayang pengirimannya lama pickup mingguan ppadahal dari tangerang
123,123,POLYTRON Kulkas 2 Pintu Beauty metal door 210 liter PRB 219,5,"alhamdulillah sampai dengan selamat tidak ada yang lecet aman semua. . . 
cuma belum di coba karna buat seserahan nikah hehehe
pengiriman lumayan cepat 3 hari",2 minggu lalu,1,alhamdulillah sampai dengan selamat tidak ada yang lecet aman semua cuma belum di coba karna buat seserahan nikah hehehe pengiriman lumayan cepat hari
124,124,Polytron Speaker PPB W05A6,5,"produk original,  garansi resmi.  berkualitas bagus.  pokoknya oke ocelah.  jossssss gampang rakitnya garansi terjamin",2 minggu lalu,1,produk original garansi resmi berkualitas bagus pokoknya oke ocelah jossssss gampang rakitnya garansi terjamin
125,125,4K android box Memory 3+32 GB Free Mola 12 Bulan Play in 4K UHD PDB F1,5,"produk original,  garansi resmi.  berkualitas bagus.  pokoknya oke ocelah.  jossssss",2 minggu lalu,1,produk original garansi resmi berkualitas bagus pokoknya oke ocelah jossssss
126,127,POLYTRON Multimedia Speaker PMA 9526 /B,5,mantap bgt tokonya amanah terimakasih,2 minggu lalu,1,mantap bgt tokonya amanah terimakasih
127,128,POLYTRON Kulkas 1 Pintu Belleza 150 liter PRA 15DMY,5,berfungsi dengan baik.  sebelumnya terima barang defect tapi sudah di ganti unit baru ± 12 hari dari kompline.  jangan lupa sertakan bukti dan video unboxing,2 minggu lalu,1,berfungsi dengan baik sebelumnya terima barang defect tapi sudah di ganti unit baru hari dari kompline jangan lupa sertakan bukti dan video unboxing
128,129,POLYTRON Multimedia Speaker PMA 9310 /BG,5,suara ga usah dj ragukan lahi,2 minggu lalu,1,suara ga usah dj ragukan lahi
129,130,POLYTRON HiFi Speaker AUDIVO PHS 6A,5,very good quality bluetooth speakers we've mounted them outside and i'm impressed with the quality and the connection. ,2 minggu lalu,1,very good quality bluetooth speakers weve mounted them outside and im impressed with the quality and the connection
130,131,POLYTRON Bluetooth Speaker PMA 9321 /B,5,"berfungsi dengan baik, semoga awet. . . 
thx polytron",2 minggu lalu,1,berfungsi dengan baik semoga awet thx polytron
131,132,"POLYTRON Cinemax Digital LED TV 32"" PLD 32TV1855",5,overall okelah,2 minggu lalu,1,overall okelah
132,133,"POLYTRON SMART DIGITAL TV 32""  PLD 32CV1869",5,"barang cepat sampai, .  semoga awet",2 minggu lalu,1,barang cepat sampai semoga awet
133,134,POLYTRON New Belleza Inverter Kulkas 2 pintu Side by side PRS 460B,5,product sesuai deskripsi dan kualitas rasa dijamin manstabs!! top bgt dah!!! pengiriman instant sesuai service yang saya pilih!!! thank you good seller!,2 minggu lalu,1,product sesuai deskripsi dan kualitas rasa dijamin manstabs top bgt dah pengiriman instant sesuai service yang saya pilih thank you good seller
134,135,POLYTRON Active Speaker PAS 8F12,5,"secara kualitas barang bagus,  bass nya dapet buat karaoke mantab juga,  cuma mwmang pengiriman agak nunggu aja",2 minggu lalu,1,secara kualitas barang bagus bass nya dapet buat karaoke mantab juga cuma mwmang pengiriman agak nunggu aja
135,136,POLYTRON Active Speaker PAS 8SCA22 /-FM,5,"datang dengan selamat tanpa cacat . . 
pengiriman juga cepat sampai",2 minggu lalu,1,datang dengan selamat tanpa cacat pengiriman juga cepat sampai
136,137,POLYTRON Bluetooth Speaker PMA 9525 /W,5,"barang original mantap sekali. . . . .  bassnya bikin bangunkan semangat. . . .  buat muter lagu balonku, dorr nyaa sangat berasa mengguncang ginjal",2 minggu lalu,1,barang original mantap sekali bassnya bikin bangunkan semangat buat muter lagu balonku dorr nyaa sangat berasa mengguncang ginjal
137,138,POLYTRON Cinemax Digital TV 24 inch PLD 24TV1855,5,barang bagus respon cepat sesuai lah tv berfungsi,2 minggu lalu,1,barang bagus respon cepat sesuai lah tv berfungsi
138,139,POLYTRON Rice Cooker Donabe 2 Liter PRC 1201,5,"sesuai deskripsi.  hanya mekanisme penutupnya kurang kokoh,  mudah kebuka kembali",2 minggu lalu,1,sesuai deskripsi hanya mekanisme penutupnya kurang kokoh mudah kebuka kembali
139,140,"POLYTRON SMART DIGITAL TV 32""  PLD 32CV1869",5,"barang original,  semoga tv nya awet",2 minggu lalu,1,barang original semoga tv nya awet
140,141,POLYTRON Professional Active Speaker PAS PRO10F6,5,keren. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 👍👍👍👍👍👍👍,2 minggu lalu,1,keren
141,142,POLYTRON Rice Cooker Donabe 2 Liter PRC 1201,5,mantap.  thanks seller. ,2 minggu lalu,1,mantap thanks seller
142,143,POLYTRON Multimedia Speaker PMA 9310 /BG,5,kurir ramah seller ramah pengiriman oke lah not bad real pict,2 minggu lalu,1,kurir ramah seller ramah pengiriman oke lah not bad real pict
143,144,POLYTRON Multimedia Speaker PMA 9310 /BG,5,"mantaapp barang berfungsi dengan baik,  semoga awett,  pengiriman langsung dari toko tanpa ekspedisi jadi aman,  thanks seller and tokped. ",2 minggu lalu,1,mantaapp barang berfungsi dengan baik semoga awett pengiriman langsung dari toko tanpa ekspedisi jadi aman thanks seller and tokped
144,145,POLYTRON Mesin Cuci 2 Tabung Primadona Samba 8 Kg PWM 8072,5,"terbaik,  kurirnya baik jug ramah",2 minggu lalu,1,terbaik kurirnya baik jug ramah
145,146,POLYTRON New Belleza Big Liter Kulkas 2 pintu PRM 430X,5,"mantap,  meskipun kardusnya basah dikir (karena saat pengiriman hujan). .  kulkas tetap mulus,  setelah di test,  berfungsi dengan baik (lg coba buat es batu 🤭🤭🤭)

admin se. . .  ",2 minggu lalu,1,mantap meskipun kardusnya basah dikir karena saat pengiriman hujan kulkas tetap mulus setelah di test berfungsi dengan baik lg coba buat es batu admin se
146,147,POLYTRON Multimedia Speaker PMA 9527 /BA,5,worth for money.  bassnya nendang.  easy bluetooth pairing.  desain cakep.  diskon+cashback. ,2 minggu lalu,1,worth for money bassnya nendang easy bluetooth pairing desain cakep diskoncashback
147,148,POLYTRON 4K UHD Smart Cinemax Soundbar Google TV 43 Inch PLD 43BUG5959,5,"sip,  suara dan gambar mantul,  sempet bandingin sama produk luar tp lbh baik produk lokal sih",2 minggu lalu,1,sip suara dan gambar mantul sempet bandingin sama produk luar tp lbh baik produk lokal sih
148,149,POLYTRON Mesin Cuci 2 tabung 7Kg Primadona Giant PWM 701,5,barang okeee minusnya pengiriman lama padahal 1 wilayah.  mungkin kaarna kurir toko langsung,2 minggu lalu,1,barang okeee minusnya pengiriman lama padahal wilayah mungkin kaarna kurir toko langsung
149,150,4K android box Memory 3+32 GB Free Mola 12 Bulan Play in 4K UHD PDB F1,5,telah saya terima dalam keadaan baik,2 minggu lalu,1,telah saya terima dalam keadaan baik
150,151,POLYTRON Mesin Cuci 2 Tabung Giant Series Hijab 9 KG PWM 9076,5,"barang sampai dengan selamat
semoga awet,  warnanya cantik banget syukak pokoknya",3 minggu lalu,1,barang sampai dengan selamat semoga awet warnanya cantik banget syukak pokoknya
151,152,POLYTRON Smart Android TV 32 inch PLD 32AG5759,5,bagus pengiriman cepat,3 minggu lalu,1,bagus pengiriman cepat
152,153,POLYTRON Kulkas 2 Pintu Beauty metal door 210 liter PRB 219,4,barang berfungsi dengan baik namun ada lecet tergores di bagian belakang,3 minggu lalu,1,barang berfungsi dengan baik namun ada lecet tergores di bagian belakang
153,154,POLYTRON Active Speaker PAS 8F12,5,barang bagus ga ada yang cacat.  packing rapih.  kurir toko juga amanah.  suara ajib lah mantap pokonya. ,3 minggu lalu,1,barang bagus ga ada yang cacat packing rapih kurir toko juga amanah suara ajib lah mantap pokonya
154,155,Polytron AC Deluxe 2 1/2 PK PAC 05VH,5,"mantap. . . cepet sampe. . . . baru dipasang ini dan langsung joss. . adem, senyap. . pokoknya bangga pake produk buatan indonesia moga awet sampe bosen makenya. . . . maju terus polytro. . .  ",3 minggu lalu,1,mantap cepet sampe baru dipasang ini dan langsung joss adem senyap pokoknya bangga pake produk buatan indonesia moga awet sampe bosen makenya maju terus polytro
155,156,POLYTRON Dispenser Galon Bawah PWC 500,1,"paket semua diterima dan keadaan baik,  namun ternyata air dinginnya hanya basa basi saja dinginnya",3 minggu lalu,1,paket semua diterima dan keadaan baik namun ternyata air dinginnya hanya basa basi saja dinginnya
156,157,POLYTRON Mesin Cuci Front Loading 100% Kering Inverter 11 KG PFL 1105,5,awalnya dikira mesin bermasalah karena getarannya hebat sampai maju2.  ternyata karena baut pengamannya belum dilepas.  so far pemakaian bagus.  100% kering!,3 minggu lalu,1,awalnya dikira mesin bermasalah karena getarannya hebat sampai maju ternyata karena baut pengamannya belum dilepas so far pemakaian bagus kering
157,158,POLYTRON 4K UHD Smart Cinemax Soundbar Google TV 43 Inch PLD 43BUG5959,5,mantab bagus,3 minggu lalu,1,mantab bagus
158,159,POLYTRON Kulkas 2 Pintu Beauty metal door 210 liter PRB 219,5,"barang sudah sampai dengan selamat dan berfungsi dengan,  polytron memang ok 👍👍",3 minggu lalu,1,barang sudah sampai dengan selamat dan berfungsi dengan polytron memang ok
159,160,4K android box Memory 3+32 GB Free Mola 12 Bulan Play in 4K UHD PDB F1,5,garansi resmi dari polytron satu tahun.  produk bagus dan original.  sangat bagus dan berkualitas tinggi.  jossss.  tapi sayangnya packing ala kadarnya. ,3 minggu lalu,1,garansi resmi dari polytron satu tahun produk bagus dan original sangat bagus dan berkualitas tinggi jossss tapi sayangnya packing ala kadarnya
160,167,4K android box Memory 3+32 GB Free Mola 12 Bulan Play in 4K UHD PDB F1,5,garansi resmi dari polytron satu tahun.  produk bagus dan original.  sangat bagus dan berkualitas tinggi.  jossss,3 minggu lalu,1,garansi resmi dari polytron satu tahun produk bagus dan original sangat bagus dan berkualitas tinggi jossss
161,169,POLYTRON Kulkas 1 Pintu Beauty metal door 150 liter PRB 159,5,terimakakasih. . ,3 minggu lalu,1,terimakakasih
162,170,POLYTRON 4K UHD Smart Cinemax Soundbar Google TV 50 Inch PLD 50BUG5959,5,"tivinya mantap subwoofer nya juga mantap,  pengiriman cepaaaat dgn kurir kgx jadi lebih aman dari kerusakan saat pengiriman,  garansi nya gak tanggung² 5 tahun joosss. . .  4k. . .  ",3 minggu lalu,1,tivinya mantap subwoofer nya juga mantap pengiriman cepaaaat dgn kurir kgx jadi lebih aman dari kerusakan saat pengiriman garansi nya gak tanggung tahun joosss
163,171,POLYTRON Active Speaker PAS 8E12,5,mantap lur waaknthes best uaanya mengelargar sekali,3 minggu lalu,1,mantap lur waaknthes best uaanya mengelargar sekali
164,172,POLYTRON Smart Cinemax Soundbar TV 32 inch PLD 32BAG9858,5,barang sudah sampai terimkasih sudah amanah,3 minggu lalu,1,barang sudah sampai terimkasih sudah amanah
165,173,POLYTRON Kulkas 2 Pintu Beauty metal door 210 liter PRB 219,5,mantap. . .  jiwa. . .  polytron memang canggih. . . ,3 minggu lalu,1,mantap jiwa polytron memang canggih
166,174,POLYTRON Multimedia Speaker PMA 9527 /BA,5,hasil suara mantap keren,3 minggu lalu,1,hasil suara mantap keren
167,175,POLYTRON Active Speaker PAS 8F12,5,"garansi ada,  sesuai spek,  berkualitas sampe bkin kaca pecah,  keren!!",3 minggu lalu,1,garansi ada sesuai spek berkualitas sampe bkin kaca pecah keren
168,176,"POLYTRON Mesin Cuci 2 tabung 9,5Kg Primadona Giant PWM 951",5,ok. . . . . ,3 minggu lalu,1,ok
169,177,POLYTRON Bluetooth Speaker PMA 9310 /BG,5,mantulll,3 minggu lalu,1,mantulll
170,178,"POLYTRON LED TV DIGITAL 43"" PLD 43V8853",5,proses pesanan cepat penjualnya ramah banget respon penjualnya top ada banyak fiturnya packaging aman 🙏,3 minggu lalu,1,proses pesanan cepat penjualnya ramah banget respon penjualnya top ada banyak fiturnya packaging aman
171,179,POLYTRON Kulkas 2 Pintu Belleza Jumbo 260 Liter PRW 29Z,5,aku sukaa thankyouuu,3 minggu lalu,1,aku sukaa thankyouuu
172,180,Polytron AC Deluxe 2 1/2 PK PAC 05VH,5,"bagus,  sesuai,  pengiriman cepat",3 minggu lalu,1,bagus sesuai pengiriman cepat
173,181,POLYTRON DIGITAL TV 24 Inch PLD 24V1853,5,barang original . . server nya keren kooporatif dan komunikatif . . pengiriman cepat aman dan recomend bila ingin beli lagin. . kalau ada bintang lebih dari 5 kukasih dah,3 minggu lalu,1,barang original server nya keren kooporatif dan komunikatif pengiriman cepat aman dan recomend bila ingin beli lagin kalau ada bintang lebih dari kukasih dah
174,182,"POLYTRON DIGITAL LED TV 32"" PLD 32V1853",5,juooooossss sekali,3 minggu lalu,1,juooooossss sekali
175,183,POLYTRON Mesin Cuci 1 Tabung Zeromatic Hijab 9 KG PAW 90518B,5,"bagus ga besar juga untuk ukuran 9kg, makasih banyak",3 minggu lalu,1,bagus ga besar juga untuk ukuran kg makasih banyak
176,184,POLYTRON Multimedia Speaker PMA 9527 /BA,5,"semuanya baik,  sesuai pesanan 🥰",3 minggu lalu,1,semuanya baik sesuai pesanan
177,185,POLYTRON Mesin Cuci 1 Tabung Zeromatic Hijab 10 KG PAW 10518B,5,pengiriman 3 hari,3 minggu lalu,1,pengiriman hari
178,186,"POLYTRON DIGITAL LED TV 32"" PLD 32V1853",5,"murah,  cepet sampai,  dan bergaransi 5tahun sudah ada 3 dirumah merk yang sama tapi tipe beda beda.  terima kasih",3 minggu lalu,1,murah cepet sampai dan bergaransi tahun sudah ada dirumah merk yang sama tapi tipe beda beda terima kasih
179,187,"POLYTRON SMART DIGITAL TV 24""  PLD 24CV1869",5,mantul barang berfungsi dgn baik gk ada kendala layar jernih garansi 5 thn jd gk was2.  tks,3 minggu lalu,1,mantul barang berfungsi dgn baik gk ada kendala layar jernih garansi thn jd gk was tks
180,188,POLYTRON Active Speaker PAS 8E12,5,mantp bagus bass nya gokil,3 minggu lalu,1,mantp bagus bass nya gokil
181,189,POLYTRON Active Speaker PAS 8BF22,5,"pengiriman cepat,  diluar ekspektasi.  jarang official store dengan pengiriman yg secepat ini,  top 👍👍👍 kualitas bagus.  aman. . . . tdk ada cacat sama sekali.  sudah ditest,  s. . .  ",3 minggu lalu,1,pengiriman cepat diluar ekspektasi jarang official store dengan pengiriman yg secepat ini top kualitas bagus aman tdk ada cacat sama sekali sudah ditest
182,190,POLYTRON Professional Active Speaker PAS PRO10F6,5,"barang sesuai pesanan, semoga awet",3 minggu lalu,1,barang sesuai pesanan semoga awet
183,191,POLYTRON Smart Android TV 32 inch PLD 32AG5759,5,"barqng ok,  semoga awet",3 minggu lalu,1,barqng ok semoga awet
184,192,POLYTRON 4K UHD Smart Cinemax Soundbar Google TV 43 Inch PLD 43BUG5959,4,"mantul,  semoga awet",3 minggu lalu,1,mantul semoga awet
185,193,POLYTRON Kulkas 1 Pintu Metallic 180 Liter PRB 187P,5,"sesuai deskripsi hanya saja pengiriman nya agak lama,  overall it's good service",3 minggu lalu,1,sesuai deskripsi hanya saja pengiriman nya agak lama overall its good service
186,194,POLYTRON Mesin Cuci 2 Tabung Giant Series 8 KG PWM 8073,5,pengiriman ke anyer serang banten cukup 2 hari saja freongkir pulaa.  mantapp,3 minggu lalu,1,pengiriman ke anyer serang banten cukup hari saja freongkir pulaa mantapp
187,195,POLYTRON Smart Android TV 32 inch PLD 32AG5759,5,mantap,3 minggu lalu,1,mantap
188,196,POLYTRON Bluetooth Speaker PMA 9310 /BG,5,"produk sesuai deskripsi
pengiriman cepat dan aman",3 minggu lalu,1,produk sesuai deskripsi pengiriman cepat dan aman
189,197,POLYTRON Multimedia Speaker PMA 9527 /BA,5,pokoknya mantul,3 minggu lalu,1,pokoknya mantul
190,198,POLYTRON Multimedia Speaker PMA 9321 /B,4,"barang bagus,  sesuai,  suara juga ok. 
tapi pengiriman cukup lama.  saya order tanggal 13 brang di kirim tanggal 15.  barang baru sampai tanggal 24.  sebaiknya di kasih opsi p. . .  ",3 minggu lalu,1,barang bagus sesuai suara juga ok tapi pengiriman cukup lama saya order tanggal brang di kirim tanggal barang baru sampai tanggal sebaiknya di kasih opsi
191,199,POLYTRON Smart Android TV 32 inch PLD 32AG5759,5,mantappppp,3 minggu lalu,1,mantappppp
192,200,POLYTRON Kulkas 1 Pintu Beauty metal door 180 liter PRB 189,5,baguuuuusss,3 minggu lalu,1,baguuuuusss
193,201,POLYTRON Bluetooth Speaker PMA 9321 /B,5,"mantap pelayanan polytron,  terjadi kendala fast respon👍🏻",3 minggu lalu,1,mantap pelayanan polytron terjadi kendala fast respon
194,202,POLYTRON Mesin Cuci 2 Tabung Giant Series Hijab 7 KG PWM 7076,5,"pengiriman cepat, respon penjual ramah, produk sesuai terimakasih🙏",3 minggu lalu,1,pengiriman cepat respon penjual ramah produk sesuai terimakasih
195,203,POLYTRON Mesin Cuci 1 Tabung Zeromatic Hijab 7.5 KG PAW 75518B,5,bagus,3 minggu lalu,1,bagus
196,204,POLYTRON Kulkas 1 Pintu Belleza 170 liter PRA 17DMY,5,bangrang banggus,3 minggu lalu,1,bangrang banggus
197,205,POLYTRON Kulkas 2 Pintu New Belleza Big Liter 350 Liters PRM 495GH,5,bisa muat banyak mutu terjamin sni ada garansi resmi desainnya elegan ✨,3 minggu lalu,1,bisa muat banyak mutu terjamin sni ada garansi resmi desainnya elegan
198,206,POLYTRON Belleza JUMBO Inverter Kulkas 2 Pintu 220 Liter PRW 23VX,5,"pesan hari sabtu pagi,  senin siang status baru diproses (sabtu minggu toko libur),  hari rabu barang sampe. .  barangnya sesuai dengan yang tertera di display,  warna hitam l. . .  ",3 minggu lalu,1,pesan hari sabtu pagi senin siang status baru diproses sabtu minggu toko libur hari rabu barang sampe barangnya sesuai dengan yang tertera di display warna hitam
199,207,"POLYTRON SMART DIGITAL TV 24""  PLD 24CV1869",5,"barang original,  mantap 👍",3 minggu lalu,1,barang original mantap
200,208,POLYTRON 4K UHD Smart Cinemax Soundbar Google TV 50 Inch PLD 50BUG5959,5,bagus,3 minggu lalu,1,bagus
201,209,POLYTRON Kulkas 1 Pintu Belleza 180 Liter PRD 18J,5,top markotop dinging kya di cutup selatan ketemu klutz tara,3 minggu lalu,1,top markotop dinging kya di cutup selatan ketemu klutz tara
202,210,POLYTRON Active Speaker PAS 8FF22,5,top markotop sutra basss yahuuud,3 minggu lalu,1,top markotop sutra basss yahuuud
